0.9381270903 0.0000000000
0.9481605351 0.0000000000
0.9581939799 0.0000000000
0.9682274247 0.0000000000
0.9782608696 0.0000000000
0.9882943144 0.0000000000
0.9983277592 0.0000000000
1.0083612040 0.0000000000
1.0183946488 0.0000000000
1.0284280936 0.0000000000
1.0384615385 0.0000000000
1.0484949833 0.0000000000
1.0585284281 0.0000000000
1.0685618729 0.0000000000
1.0785953177 0.0000000000
1.0886287625 0.0000000000
1.0986622074 0.0000000000
1.1086956522 0.0000000000
1.1187290970 0.0000000000
1.1287625418 0.0000000000
1.1387959866 0.0000000000
1.1488294314 0.0000000000
1.1588628763 0.0000000000
1.1688963211 0.0000000000
1.1789297659 0.0000000000
1.1889632107 0.0000000000
1.1989966555 0.0000000000
1.2090301003 0.0000000000
1.2190635452 0.0000000000
1.2290969900 0.0000000000
1.2391304348 0.0000000000
1.2491638796 0.0000000000
1.2591973244 0.0000000000
1.2692307692 0.0000000000
1.2792642140 0.0000000000
1.2892976589 0.0000000000
1.2993311037 0.0000000000
1.3093645485 0.0000000000
1.3193979933 0.0000000000
1.3294314381 0.0000000000
1.3394648829 0.0000000000
1.3494983278 0.0000000000
1.3595317726 0.0000000000
1.3695652174 0.0000000000
1.3795986622 0.0000000000
1.3896321070 0.0000000000
1.3996655518 0.0000000000
1.4096989967 0.0000000000
1.4197324415 0.0000000000
1.4297658863 0.0000000000
1.4397993311 0.0000000000
1.4498327759 0.0000000000
1.4598662207 0.0000000000
1.4698996656 0.0000000000
1.4799331104 0.0000000000
1.4899665552 0.0000000000
1.5000000000 0.0000000000
